	Variable de la estacion MagyaCba La Cumbrecita 
 
Temp	Hume	Pto.Ro	Precipt	Vel.Vie	Raf.Vie	  Pres	Rad.Sol	Temp_S1	Temp_S2	Temp_S3	Hum_S1	Hum_S2	Hum_S3	Hum_Hoja
15.10 	 69.60 	 9.60	 0.00	 0.00	 0.00	 858.10	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.30 	 68.20 	 9.50	 0.00	 0.00	 0.00	 858.10	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.60 	 66.70 	 9.40	 0.00	 0.00	 0.00	 857.50	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.60 	 68.60 	 9.90	 0.00	 0.00	 0.00	 856.90	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.60 	 67.00 	 9.50	 0.00	 0.00	 0.00	 856.90	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.60 	 65.70 	 9.20	 0.00	 0.00	 0.00	 858.80	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.60 	 66.50 	 9.40	 0.00	 0.00	 0.00	 856.90	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.70 	 63.20 	 8.70	 0.00	 0.00	 0.00	 856.90	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.90 	 60.80 	 8.30	 0.00	 0.00	 0.00	 857.50	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.70 	 63.20 	 8.70	 0.00	 0.00	 0.00	 857.50	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.70 	 59.80 	 7.90	 0.00	 0.00	 0.00	 856.90	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.70 	 60.70 	 8.10	 0.00	 0.00	 0.00	 856.90	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.70 	 59.30 	 7.80	 0.00	 0.00	 0.00	 858.10	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.80 	 57.90 	 7.50	 0.00	 0.00	 0.00	 856.90	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.80 	 57.50 	 7.40	 0.00	 0.00	 0.00	 858.80	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.90 	 57.80 	 7.60	 0.00	 0.00	 0.00	 857.50	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.10 	 56.40 	 7.40	 0.00	 0.00	 0.00	 857.50	 44.40	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.60 	 54.00 	 7.30	 0.00	 0.00	 0.00	 858.80	 71.40	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.00 	 52.90 	 7.30	 0.00	 0.00	 0.00	 858.80	 98.40	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 51.30 	 7.40	 0.00	 0.00	 0.00	 858.80	 131.20	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 55.00 	 8.90	 0.00	 0.00	 0.00	 858.80	 160.10	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 47.00 	 7.30	 0.00	 0.00	 0.00	 858.80	 206.40	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 47.00 	 8.10	 0.00	 0.00	 0.00	 858.10	 248.80	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.90 	 37.20 	 5.80	 0.00	 0.00	 0.00	 857.50	 289.40	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.00 	 42.90 	 8.80	 0.00	 0.00	 0.00	 856.90	 333.70	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.90 	 36.90 	 7.40	 0.00	 0.00	 0.00	 856.90	 376.20	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.30 	 36.80 	 7.70	 0.00	 0.00	 0.00	 859.40	 393.50	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.80 	 30.70 	 5.50	 0.00	 0.00	 0.00	 858.80	 466.80	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.20 	 31.60 	 6.30	 0.00	 0.00	 0.00	 859.40	 605.70	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.60 	 26.10 	 3.90	 0.00	 0.00	 0.00	 858.10	 517.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.40 	 24.40 	 2.80	 0.00	 2.20	 9.70	 859.40	 407.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.50 	 26.00 	 3.80	 0.00	 3.00	 6.60	 860.00	 528.50	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.50 	 30.90 	 6.20	 0.00	 4.50	 9.70	 858.10	 663.60	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.60 	 28.70 	 5.30	 0.00	 5.10	 11.10	 858.10	 700.20	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.90 	 24.80 	 3.40	 0.00	 4.10	 8.90	 858.10	 736.90	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.40 	 28.10 	 5.60	 0.00	 3.90	 3.90	 858.80	 779.30	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.80 	 26.20 	 5.00	 0.00	 3.20	 7.30	 856.90	 819.80	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
26.00 	 24.50 	 4.20	 0.00	 4.40	 4.40	 858.10	 860.30	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.80 	 24.50 	 4.00	 0.00	 5.60	 9.40	 858.10	 895.10	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.80 	 27.30 	 5.60	 0.00	 6.20	 10.00	 857.50	 929.80	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.90 	 24.70 	 4.20	 0.00	 5.30	 7.00	 857.50	 962.60	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.80 	 24.50 	 4.00	 0.00	 6.30	 10.60	 856.90	 995.40	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.70 	 24.00 	 3.60	 0.00	 8.50	 16.80	 858.10	 1024.30	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.80 	 26.30 	 5.00	 0.00	 8.70	 17.20	 857.50	 1049.40	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.80 	 28.60 	 6.20	 0.00	 8.10	 15.80	 858.10	 1074.50	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
26.10 	 25.80 	 5.00	 0.00	 6.60	 14.20	 858.10	 1107.20	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.90 	 29.00 	 6.50	 0.00	 10.10	 21.70	 857.50	 1091.80	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.80 	 30.20 	 7.00	 0.00	 10.00	 24.50	 858.10	 1138.10	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
26.10 	 30.00 	 7.20	 0.00	 9.80	 22.30	 856.20	 1157.40	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.90 	 36.80 	 10.00	 0.00	 10.60	 23.60	 857.50	 1165.10	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.60 	 38.10 	 10.30	 0.00	 12.20	 26.40	 858.10	 1190.20	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.30 	 39.20 	 10.40	 0.00	 14.40	 27.50	 856.20	 1201.80	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.10 	 42.40 	 11.40	 0.00	 13.00	 27.20	 858.10	 1143.90	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.00 	 46.70 	 12.80	 0.00	 14.40	 29.60	 856.90	 1199.80	 23.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.70 	 46.40 	 12.40	 0.00	 13.40	 23.80	 857.50	 1018.50	 23.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.50 	 48.30 	 12.90	 0.00	 9.20	 22.90	 856.90	 601.80	 23.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.80 	 50.60 	 12.90	 0.00	 11.80	 24.20	 858.10	 466.80	 23.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.60 	 52.20 	 13.20	 0.00	 12.60	 27.80	 855.60	 545.90	 23.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.90 	 54.10 	 14.10	 0.00	 12.20	 18.40	 856.90	 929.80	 23.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.10 	 53.30 	 14.00	 0.00	 12.50	 26.40	 856.90	 1045.50	 23.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.40 	 53.70 	 14.40	 0.00	 12.70	 28.80	 856.20	 1205.60	 23.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.10 	 54.70 	 14.40	 0.00	 14.30	 31.70	 856.20	 918.20	 24.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.80 	 55.80 	 14.40	 0.00	 14.40	 31.50	 856.20	 787.00	 24.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.00 	 55.40 	 14.50	 0.00	 13.70	 33.70	 856.20	 1126.50	 24.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.90 	 55.60 	 14.50	 0.00	 10.80	 23.90	 856.20	 474.50	 24.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.80 	 56.00 	 14.50	 0.00	 12.50	 28.90	 855.60	 688.70	 24.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.70 	 56.90 	 14.70	 0.00	 11.90	 25.90	 855.60	 549.80	 24.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.30 	 56.20 	 15.00	 0.00	 12.00	 25.30	 855.60	 1039.70	 24.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.20 	 55.40 	 14.70	 0.00	 14.50	 30.30	 856.20	 910.50	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.70 	 56.10 	 14.40	 0.00	 14.70	 32.40	 856.20	 434.00	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.00 	 59.20 	 14.60	 0.00	 14.00	 28.50	 855.00	 308.60	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.40 	 58.90 	 14.90	 0.00	 14.10	 30.80	 854.40	 835.30	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.60 	 58.10 	 14.90	 0.00	 15.10	 31.70	 855.00	 777.40	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.90 	 56.40 	 14.70	 0.00	 13.70	 29.00	 855.00	 794.70	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.80 	 58.00 	 15.00	 0.00	 14.60	 36.20	 855.60	 742.70	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.60 	 58.80 	 15.10	 0.00	 14.10	 28.90	 854.40	 605.70	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.00 	 61.60 	 15.20	 0.00	 15.30	 32.00	 855.60	 555.60	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.70 	 62.20 	 15.10	 0.00	 15.80	 29.00	 855.00	 609.60	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.60 	 62.60 	 15.10	 0.00	 16.10	 36.10	 854.40	 607.60	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.50 	 62.90 	 15.10	 0.00	 15.90	 33.90	 854.40	 526.60	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.20 	 63.30 	 14.90	 0.00	 14.10	 31.50	 854.40	 306.70	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.00 	 63.60 	 14.80	 0.00	 10.80	 26.70	 855.00	 264.30	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.10 	 62.90 	 13.80	 0.00	 15.20	 29.90	 855.60	 77.20	 24.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 67.30 	 13.30	 0.00	 12.80	 21.60	 855.60	 0.00	 24.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 71.10 	 13.10	 0.00	 11.60	 28.50	 855.00	 0.00	 24.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 71.90 	 13.10	 0.00	 7.20	 19.00	 856.90	 156.20	 24.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.70 	 73.90 	 13.00	 0.00	 8.60	 21.50	 856.90	 121.50	 24.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 75.40 	 13.10	 0.00	 4.90	 6.20	 854.40	 84.90	 24.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 75.10 	 13.10	 0.00	 1.50	 7.10	 854.40	 0.00	 24.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.50 	 77.20 	 12.50	 0.00	 6.70	 6.70	 856.90	 0.00	 24.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 79.90 	 11.80	 0.00	 9.20	 16.90	 856.90	 0.00	 24.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.00 	 81.60 	 11.90	 0.00	 5.10	 13.10	 856.90	 0.00	 24.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.10 	 82.60 	 12.20	 0.00	 3.40	 5.90	 855.60	 0.00	 24.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.30 	 82.10 	 12.30	 0.00	 3.80	 7.00	 856.90	 0.00	 23.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.30 	 81.70 	 12.20	 0.00	 2.90	 2.90	 855.60	 0.00	 23.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.50 	 81.50 	 12.30	 0.00	 1.40	 3.90	 856.20	 0.00	 23.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.80 	 79.20 	 12.20	 0.00	 4.90	 12.50	 857.50	 0.00	 23.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.00 	 77.20 	 12.00	 0.00	 3.00	 11.10	 855.60	 0.00	 23.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.10 	 76.10 	 11.90	 0.00	 3.70	 6.80	 855.00	 0.00	 23.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.20 	 76.30 	 12.00	 0.00	 3.20	 3.20	 855.60	 0.00	 23.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.10 	 77.40 	 12.10	 0.00	 3.20	 8.10	 855.00	 0.00	 23.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.30 	 76.70 	 12.20	 0.00	 5.50	 7.70	 855.00	 0.00	 23.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.50 	 74.00 	 11.90	 0.00	 6.00	 13.70	 855.00	 0.00	 23.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.90 	 72.50 	 11.90	 0.00	 6.50	 15.30	 855.00	 0.00	 23.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.30 	 70.30 	 11.80	 0.00	 8.20	 15.40	 856.20	 0.00	 23.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.70 	 69.80 	 12.10	 0.00	 8.30	 15.50	 856.20	 0.00	 23.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 68.50 	 12.00	 0.00	 7.30	 14.50	 855.00	 0.00	 23.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.30 	 65.50 	 11.70	 0.00	 9.40	 20.90	 855.60	 0.00	 23.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.50 	 63.80 	 11.50	 0.00	 6.40	 16.70	 856.90	 0.00	 23.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 60.20 	 11.00	 0.00	 7.60	 15.90	 856.20	 0.00	 23.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.10 	 60.00 	 11.20	 0.00	 11.30	 25.20	 855.60	 0.00	 23.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 60.30 	 11.40	 0.00	 12.70	 37.40	 856.20	 0.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 59.80 	 11.30	 0.00	 10.20	 21.70	 856.20	 0.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 58.10 	 11.00	 0.00	 11.20	 22.90	 855.00	 0.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 56.50 	 10.70	 0.00	 10.40	 22.40	 855.60	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 54.90 	 10.30	 0.00	 7.70	 15.20	 856.90	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 53.50 	 10.10	 0.00	 9.90	 20.20	 855.60	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 45.90 	 8.00	 0.00	 7.40	 14.40	 855.00	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.10 	 42.00 	 6.80	 0.00	 7.60	 19.80	 856.20	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.20 	 42.80 	 7.20	 0.00	 7.50	 19.10	 855.00	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.40 	 42.40 	 7.20	 0.00	 10.00	 27.80	 855.00	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.50 	 43.20 	 7.60	 0.00	 4.80	 22.00	 856.20	 0.00	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.30 	 42.60 	 7.20	 0.00	 0.70	 0.70	 856.20	 0.00	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.10 	 41.40 	 6.60	 0.00	 4.10	 11.10	 856.20	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 43.40 	 7.20	 0.00	 5.60	 16.00	 856.20	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.90 	 44.20 	 7.40	 0.00	 4.10	 10.20	 855.60	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 45.30 	 7.50	 0.00	 1.80	 3.90	 855.60	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 44.50 	 7.20	 0.00	 3.20	 8.90	 856.90	 0.00	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 42.30 	 6.40	 0.00	 4.00	 8.70	 856.20	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 42.80 	 6.40	 0.00	 2.30	 10.80	 854.40	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 41.00 	 5.70	 0.00	 5.00	 5.00	 853.10	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 39.00 	 5.00	 0.00	 4.80	 10.00	 856.20	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 36.00 	 3.90	 0.00	 2.90	 2.90	 854.40	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 30.00 	 1.40	 0.00	 8.10	 15.90	 854.40	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 28.10 	 0.60	 0.00	 7.90	 16.10	 854.40	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 29.30 	 1.20	 0.00	 9.60	 18.50	 853.10	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 31.30 	 2.30	 0.00	 5.70	 19.50	 855.00	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 33.70 	 3.00	 0.00	 0.50	 4.10	 854.40	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 46.50 	 7.30	 0.00	 3.60	 6.20	 856.20	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 46.70 	 7.00	 0.00	 1.70	 4.70	 855.00	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.40 	 50.70 	 8.00	 0.00	 2.50	 6.80	 855.00	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 48.10 	 7.00	 0.00	 3.50	 6.60	 854.40	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 43.50 	 5.50	 0.00	 3.40	 10.00	 856.90	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 41.70 	 5.60	 0.00	 9.30	 24.70	 855.60	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.10 	 40.40 	 5.30	 0.00	 3.70	 8.50	 855.00	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 38.90 	 5.00	 0.00	 1.90	 1.90	 856.90	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.20 	 44.20 	 6.70	 0.00	 2.30	 7.60	 855.60	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 44.80 	 6.60	 0.00	 0.90	 2.50	 853.80	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.00 	 57.20 	 9.40	 0.00	 4.20	 4.20	 856.90	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.80 	 69.70 	 11.20	 0.00	 6.10	 14.90	 856.20	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.20 	 72.60 	 11.30	 0.00	 2.60	 10.40	 855.60	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.70 	 73.10 	 10.90	 0.00	 2.40	 6.20	 856.90	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.40 	 73.60 	 10.70	 0.00	 2.50	 6.60	 855.00	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 74.50 	 10.70	 0.00	 0.10	 5.70	 856.90	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.00 	 76.20 	 10.80	 0.00	 3.00	 8.40	 856.20	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.80 	 77.60 	 10.90	 0.00	 2.80	 2.80	 855.60	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.70 	 81.10 	 11.50	 0.00	 4.40	 10.00	 856.90	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.60 	 82.30 	 11.60	 0.00	 4.40	 9.20	 857.50	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.60 	 83.60 	 11.90	 0.00	 4.30	 8.10	 856.90	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.50 	 84.50 	 11.90	 0.00	 3.50	 8.60	 856.90	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.40 	 85.10 	 11.90	 0.00	 4.40	 7.90	 856.90	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.50 	 85.60 	 12.10	 0.00	 1.80	 2.60	 856.90	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.50 	 85.80 	 12.20	 0.00	 3.30	 8.10	 856.90	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.50 	 85.60 	 12.10	 0.00	 3.10	 5.40	 858.10	 40.50	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
14.70 	 84.60 	 12.10	 0.00	 5.10	 10.30	 858.10	 165.90	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.20 	 82.80 	 12.30	 0.00	 3.50	 7.00	 856.90	 204.50	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.00 	 78.40 	 12.20	 0.00	 3.00	 8.40	 856.90	 285.50	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.90 	 75.10 	 12.50	 0.00	 5.10	 8.70	 858.10	 378.10	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 69.60 	 11.90	 0.00	 2.80	 5.30	 857.50	 285.50	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 71.70 	 12.30	 0.00	 3.30	 3.30	 857.50	 67.50	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.70 	 76.50 	 12.60	 0.00	 6.30	 14.20	 860.00	 63.70	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.10 	 79.50 	 12.60	 0.00	 6.00	 14.40	 858.10	 81.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.70 	 80.60 	 12.40	 0.00	 4.10	 9.40	 860.00	 110.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
15.40 	 81.90 	 12.30	 0.00	 5.30	 13.80	 857.50	 245.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.50 	 78.50 	 12.80	 0.00	 3.40	 11.90	 859.40	 551.70	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.50 	 78.40 	 12.70	 0.00	 7.10	 13.10	 859.40	 308.60	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.30 	 78.10 	 12.50	 0.00	 6.10	 13.40	 858.80	 218.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.40 	 78.60 	 12.70	 0.00	 6.70	 7.50	 860.00	 341.40	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.40 	 78.90 	 12.70	 0.00	 7.10	 11.90	 858.10	 349.10	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.30 	 79.10 	 12.70	 0.00	 8.10	 16.60	 858.80	 507.30	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.00 	 79.80 	 12.50	 0.00	 6.40	 13.50	 859.40	 289.40	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.40 	 78.00 	 12.60	 0.00	 5.50	 13.00	 859.40	 416.70	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
